Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-05-21,09:22,Seen,-3.303263,39.964559,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:22:52.386+0300
Unidentified,Unidentified,0,2020-05-21,09:21,Seen,-3.303192,39.964542,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:21:25.691+0300
Terrestrial Brownbul,Phyllastrephus terrestris,546,2020-05-21,09:21,Heard,-3.303099,39.964541,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:21:10.849+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-05-21,09:17,Seen,-3.302612,39.964295,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:17:51.513+0300
Eastern Nicator,Nicator gularis,725,2020-05-21,09:14,Heard,-3.301642,39.963984,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:14:26.830+0300
Grey-backed Camaroptera,Camaroptera brachyura brevicaudata/tincta/abessinica/insulata/erlangeri/griseigula/intercalata/sharpei/transitiva/beirensis,628,2020-05-21,09:05,Heard,-3.298604,39.962891,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T09:05:55.255+0300
Black-headed Apalis,Apalis melanocephala,623,2020-05-21,08:59,Heard,-3.296892,39.962198,,1,false,Alive,44,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:59:26.087+0300
Great Sparrowhawk,Accipiter melanoleucus,159,2020-05-21,08:50,Seen,-3.296212,39.959777,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:50:12.565+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-05-21,08:47,Seen,-3.297221,39.959458,,1,false,Alive,25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:47:25.550+0300
Green Barbet,Cryptolybia olivacea,435,2020-05-21,08:40,Seen,-3.299794,39.960186,,1,false,Alive,29,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:40:07.628+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-05-21,08:38,Heard,-3.300085,39.96021,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:38:25.553+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-05-21,08:35,Seen,-3.300177,39.960744,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:35:09.293+0300
African Palm Swift,Cypsiurus parvus,387,2020-05-21,08:34,Seen,-3.300115,39.960798,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:34:20.491+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-05-21,08:32,Heard,-3.299921,39.96083,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:32:50.310+0300
Red-billed Quelea,Quelea quelea,805,2020-05-21,08:32,Seen,-3.299932,39.960846,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:32:35.370+0300
White-browed Coucal,Centropus superciliosus,1036,2020-05-21,08:31,Heard,-3.299996,39.960825,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:31:08.298+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-05-21,08:30,Seen,-3.30007,39.960859,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:30:30.964+0300
Speckled Mousebird,Colius striatus,390,2020-05-21,08:29,Heard,-3.300138,39.960767,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:29:42.459+0300
