Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Common Bulbul,Pycnonotus barbatus,11491,2020-07-09,09:21,Seen,-3.353879,39.908437,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:21:42.396+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-09,09:20,Heard,-3.353835,39.908164,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:20:52.361+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-09,09:20,Heard,-3.353808,39.908152,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:20:39.791+0300
House Crow,Corvus splendens,989,2020-07-09,09:20,Seen,-3.353807,39.908108,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:20:25.226+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-09,09:19,Seen,-3.353765,39.907932,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:19:44.885+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-09,09:16,Seen,-3.353416,39.906665,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:16:25.066+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-09,09:16,Heard,-3.353401,39.906694,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:16:09.193+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-09,09:15,Heard,-3.353433,39.906772,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:15:51.430+0300
Retz's Helmet-shrike,Prionops retzii,728,2020-07-09,09:13,Seen,-3.353111,39.906866,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:13:04.420+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-09,09:12,Heard,-3.353105,39.906905,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:12:43.448+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-09,09:01,Heard,-3.349469,39.909244,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:01:38.026+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-09,09:01,Heard,-3.349455,39.909266,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:01:24.203+0300
Unidentified,Unidentified,0,2020-07-09,09:01,Seen,-3.349385,39.90931,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:01:16.746+0300
Unidentified,Unidentified,0,2020-07-09,09:00,Seen,-3.349341,39.909452,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T09:00:32.220+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-09,08:53,Seen,-3.346547,39.911225,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:53:37.148+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-09,08:44,Heard,-3.344742,39.913758,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:44:25.821+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-09,08:43,Heard,-3.344565,39.913975,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:43:20.706+0300
Yellowbill,Ceuthmochares aereus,1596,2020-07-09,08:41,Heard,-3.344236,39.91458,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:41:14.813+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-09,08:38,Heard,-3.343774,39.915417,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:38:03.804+0300
Little Swift,Apus affinis,385,2020-07-09,08:35,Seen,-3.343384,39.916121,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:35:15.860+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-09,08:33,Seen,-3.343121,39.916416,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-09T08:33:41.657+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-09,10:53,Seen,-3.34763,39.934794,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T10:53:00.859+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-09,10:50,Seen,-3.347634,39.934652,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T10:50:23.249+0300
African Golden Oriole,Oriolus auratus,520,2020-07-09,08:31,Seen,-3.342885,39.916845,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:31:36.305+0300
Peters's Twinspot,Hypargos niveoguttatus,832,2020-07-09,08:26,Heard,-3.342805,39.916968,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:26:43.259+0300
Black-headed Apalis,Apalis melanocephala,623,2020-07-09,08:26,Seen,-3.342766,39.916989,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:26:05.008+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-09,08:25,Heard,-3.342749,39.917033,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:25:33.962+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-09,08:24,Seen,-3.342634,39.917143,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:24:30.818+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-09,08:23,Seen,-3.342495,39.917337,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:23:49.084+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-09,08:22,Seen,-3.342376,39.917362,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:22:20.688+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-09,08:22,Heard,-3.342372,39.917345,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:22:10.302+0300
Dark-backed Weaver,Ploceus bicolor,790,2020-07-09,08:19,Heard,-3.341797,39.91795,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:19:38.135+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-09,08:15,Heard,-3.341036,39.919001,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:15:35.596+0300
Chestnut-fronted Helmet-shrike,Prionops scopifrons,729,2020-07-09,08:09,Seen,-3.341174,39.920942,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:09:50.600+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-09,08:09,Seen,-3.34119,39.920922,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:09:40.080+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-09,08:09,Seen,-3.341224,39.920954,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:09:32.890+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-09,08:06,Seen,-3.34119,39.921547,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:06:32.328+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-09,08:06,Seen,-3.341177,39.921696,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:06:20.182+0300
Village Weaver,Ploceus cucullatus,797,2020-07-09,08:04,Heard,-3.341256,39.922027,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:04:59.000+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-09,08:02,Seen,-3.341235,39.922241,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:02:52.839+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-09,08:02,Heard,-3.341212,39.922357,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:02:17.965+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-09,08:02,Heard,-3.341193,39.922419,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:02:10.406+0300
