Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
White-browed Coucal,Centropus superciliosus,1036,2021-03-13,09:03,Seen,-3.286763,40.015023,,1,false,Alive,25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:03:20.569+0300
House Crow,Corvus splendens,989,2021-03-13,09:02,Seen,-3.286637,40.015232,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:02:39.937+0300
Common Drongo,Dicrurus adsimilis,517,2021-03-13,09:02,Seen,-3.286651,40.015237,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:02:32.645+0300
Tawny-flanked Prinia,Prinia subflava,649,2021-03-13,09:02,Seen,-3.286656,40.015367,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:02:19.327+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2021-03-13,09:01,Seen,-3.286636,40.015527,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:01:12.276+0300
Ring-necked Dove,Streptopelia capicola,316,2021-03-13,09:01,Seen,-3.286619,40.015585,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:01:03.343+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2021-03-13,09:00,Heard,-3.28659,40.015628,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:00:54.849+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2021-03-13,09:00,Seen,-3.28659,40.015673,,1,false,Alive,25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:00:42.812+0300
Unidentified,Unidentified,0,2021-03-13,09:00,Seen,-3.286605,40.015732,,1,false,Alive,25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:00:20.067+0300
Unidentified,Unidentified,0,2021-03-13,09:00,Seen,-3.286658,40.015573,,1,false,Alive,31,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T09:00:16.022+0300
Black-backed Puffback,Dryoscopus cubla,712,2021-03-13,08:54,Heard,-3.28626,40.018227,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:54:58.441+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2021-03-13,08:53,Seen,-3.286108,40.018451,,1,false,Alive,30,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:53:27.765+0300
Red-eyed Dove,Streptopelia semitorquata,314,2021-03-13,08:32,Seen,-3.285626,40.026446,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:32:24.658+0300
Trumpeter Hornbill,Bycanistes bucinator,422,2021-03-13,08:30,Seen,-3.28553,40.026879,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:30:57.361+0300
Village Weaver,Ploceus cucullatus,797,2021-03-13,08:24,Seen,-3.28567,40.029308,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:24:20.401+0300
Spotted Flycatcher,Muscicapa striata,654,2021-03-13,08:23,Seen,-3.285652,40.029443,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:23:24.991+0300
Grey-headed Kingfisher,Halcyon leucocephala,401,2021-03-13,08:23,Seen,-3.285654,40.029448,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:23:12.880+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2021-03-13,08:22,Seen,-3.285765,40.02969,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:22:41.177+0300
Common Drongo,Dicrurus adsimilis,517,2021-03-13,08:18,Seen,-3.285676,40.03124,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:18:15.463+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2021-03-13,08:16,Heard,-3.28582,40.032023,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:16:00.156+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2021-03-13,08:15,Seen,-3.285846,40.032114,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:15:46.281+0300
Collared Sunbird,Hedydipna collaris,771,2021-03-13,08:15,Seen,-3.285824,40.032218,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:15:33.939+0300
African Pied Wagtail,Motacilla aguimp,685,2021-03-13,08:14,Seen,-3.28582,40.033216,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:14:03.155+0300
