Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
African Palm Swift,African Palm Swift,387,2020-05-18,07:25,Seen,-3.262988,39.981289,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:25:21.003+0300
White-browed Robin-Chat,White-browed Robin Chat,580,2020-05-18,07:24,Seen,-3.262987,39.981621,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:24:35.574+0300
Black-crowned Tchagra,Black-crowned Tchagra,715,2020-05-18,07:23,Seen,-3.263423,39.981656,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:23:14.394+0300
Ring-necked Dove,Ring-necked Dove,316,2020-05-18,07:22,Heard,-3.263423,39.981656,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:22:42.267+0300
Northern Brownbul,Northern Brownbul,3024,2020-05-18,07:21,Seen,-3.263672,39.981714,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:21:39.670+0300
Lilac-breasted Roller,Lilac-breasted Roller,413,2020-05-18,07:21,Seen,-3.263672,39.981714,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:21:29.116+0300
Malindi Pipit,Malindi Pipit,3698,2020-05-18,07:20,Seen,-3.263701,39.981713,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:20:49.784+0300
Hadada Ibis,Hadeda,84,2020-05-18,07:19,Seen,-3.263707,39.981722,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:19:48.960+0300
Yellow-bellied Greenbul,Yellow-bellied Greenbul,550,2020-05-18,07:18,Seen,-3.264146,39.981763,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:18:18.058+0300
Diederik Cuckoo,Diederik Cuckoo,352,2020-05-18,07:17,Heard,-3.264225,39.981721,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:17:58.557+0300
White-browed Coucal,White-browed Coucal,1036,2020-05-18,07:17,Heard,-3.264441,39.981755,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:17:37.454+0300
Sombre Greenbul,Zanzibar Greenbul,551,2020-05-18,07:17,Seen,-3.264441,39.981755,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:17:20.360+0300
Fork-tailed Drongo,Common Drongo,517,2020-05-18,07:16,Seen,-3.264528,39.981747,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:16:56.840+0300
Red-billed Firefinch,Red-billed Firefinch,837,2020-05-18,07:16,Seen,-3.264575,39.981765,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:16:36.961+0300
East Coast Boubou,East Coast Boubou,7867,2020-05-18,07:15,Heard,-3.264789,39.981751,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:15:44.484+0300
Black-bellied Starling,Black-bellied Starling,740,2020-05-18,07:15,Seen,-3.2649,39.981768,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:15:28.638+0300
