Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
African Pied Wagtail,Motacilla aguimp,685,2020-07-10,09:58,Seen,-3.372214,39.934236,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:58:46.315+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-10,09:53,Seen,-3.37354,39.933929,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:53:49.649+0300
Lilac-breasted Roller,Coracias caudatus,413,2020-07-10,09:47,Seen,-3.374771,39.933981,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:47:57.817+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-10,09:47,Heard,-3.374779,39.934017,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:47:37.826+0300
Pied Kingfisher,Ceryle rudis,394,2020-07-10,09:43,Seen,-3.374304,39.934317,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:43:53.501+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-10,09:43,Seen,-3.374271,39.934339,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:43:36.618+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-10,09:42,Seen,-3.37401,39.934465,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:42:09.368+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-10,09:41,Heard,-3.373821,39.934478,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:41:20.903+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-10,09:38,Seen,-3.373484,39.935005,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:38:59.644+0300
Lesser Striped Swallow,Cecropis abyssinica,503,2020-07-10,09:38,Heard,-3.373417,39.935089,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:38:38.412+0300
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-10,09:32,Seen,-3.372785,39.935846,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:32:59.064+0300
Barn Swallow,Hirundo rustica,493,2020-07-10,09:30,Seen,-3.372436,39.935323,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:30:08.005+0300
Three-banded Plover,Charadrius tricollaris,238,2020-07-10,09:26,Seen,-3.372077,39.934866,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:26:47.150+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-10,09:24,Heard,-3.37167,39.934914,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:24:33.053+0300
Great White Egret,Ardea alba,58,2020-07-10,09:22,Seen,-3.371399,39.935188,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:22:11.582+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-10,09:21,Seen,-3.371412,39.935176,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:21:52.281+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-10,09:19,Seen,-3.371344,39.935532,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:19:57.768+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-10,09:16,Heard,-3.371041,39.936135,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:16:28.311+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-10,09:12,Seen,-3.370265,39.936472,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:12:56.821+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-10,09:08,Heard,-3.369914,39.93701,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:42.075+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-10,09:08,Heard,-3.369899,39.93707,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:27.358+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-10,09:08,Heard,-3.369884,39.937068,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:12.616+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-10,09:05,Heard,-3.369726,39.937575,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:05:03.409+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-10,09:02,Heard,-3.369672,39.937776,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:02:53.137+0300
Village Weaver,Ploceus cucullatus,797,2020-07-10,09:02,Seen,-3.369653,39.937812,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:02:31.492+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-10,09:01,Heard,-3.369651,39.937814,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:58.229+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-10,09:01,Seen,-3.369634,39.937836,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:41.401+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-10,09:01,Heard,-3.369623,39.937913,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:13.097+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-10,09:00,Heard,-3.369566,39.938006,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:00:41.806+0300
Little Swift,Apus affinis,385,2020-07-10,09:00,Seen,-3.36952,39.938072,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:00:08.156+0300
Barn Swallow,Hirundo rustica,493,2020-07-10,08:59,Seen,-3.369483,39.938007,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:59:41.106+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-10,08:57,Seen,-3.369315,39.938372,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:57:36.336+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-10,08:53,Heard,-3.368785,39.939044,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:53:42.210+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-10,08:53,Heard,-3.368739,39.939216,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:53:01.767+0300
Pale Batis,Batis soror,675,2020-07-10,08:50,Heard,-3.368678,39.939463,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:50:12.638+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-10,08:49,Seen,-3.368724,39.939473,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:49:35.504+0300
Willow Warbler,Phylloscopus trochilus,599,2020-07-10,08:45,Seen,-3.368433,39.940118,,1,false,Alive,51,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:45:15.131+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-10,08:37,Heard,-3.368019,39.941183,Mk was calling from a distance!!,1,false,Alive,-21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:37:10.183+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-10,08:36,Seen,-3.368009,39.941169,,1,false,Alive,-28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:36:49.538+0300
