Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
White-browed Robin Chat,Cossypha heuglini,580,2021-05-20,07:11,Heard,-3.332596,39.997959,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2021-05-20,,2021-05-20T07:11:57.320+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2021-05-20,07:09,Seen,-3.332509,39.998655,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2021-05-20,,2021-05-20T07:09:15.060+0300
Little Swift,Apus affinis,385,2021-05-20,07:06,Seen,-3.332464,39.999281,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2021-05-20,,2021-05-20T07:06:55.703+0300
Black-bellied Starling,Notopholia corusca,740,2021-05-20,07:06,Seen,-3.332439,39.999428,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2021-05-20,,2021-05-20T07:06:03.146+0300
Unidentified,Unidentified,0,2021-05-22,10:00,Seen,-3.375877,39.972546,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T10:00:12.087+0300
Red-fronted Tinkerbird,Pogoniulus pusillus,436,2021-05-22,09:43,Heard,-3.372259,39.97299,,1,false,Alive,-14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:43:32.011+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2021-05-22,09:36,Seen,-3.370961,39.973032,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:36:00.235+0300
African Pied Wagtail,Motacilla aguimp,685,2021-05-22,09:32,Seen,-3.370292,39.97291,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:32:05.616+0300
Pied Kingfisher,Ceryle rudis,394,2021-05-22,09:14,Seen,-3.3673,39.972359,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:14:39.085+0300
Dimorphic Egret,Egretta dimorpha,2188,2021-05-22,09:07,Seen,-3.36662,39.972266,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:07:25.731+0300
Yellowbill,Ceuthmochares aereus,1596,2021-05-22,09:07,Seen,-3.366616,39.972258,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:07:14.226+0300
Great White Egret,Ardea alba,58,2021-05-22,09:07,Seen,-3.366598,39.972278,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:07:05.432+0300
Woolly-necked Stork,Ciconia episcopus,77,2021-05-22,09:06,Seen,-3.366593,39.972295,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:06:54.465+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-05-22,09:02,Heard,-3.366038,39.972146,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:02:52.956+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2021-05-22,09:00,Seen,-3.365808,39.972169,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:00:53.195+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2021-05-22,09:00,Seen,-3.365819,39.97215,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:00:28.598+0300
Unidentified,Unidentified,0,2021-05-22,09:00,Seen,-3.365816,39.972144,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:00:17.216+0300
Unidentified,Unidentified,0,2021-05-22,09:00,Seen,-3.365844,39.97211,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T09:00:13.434+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2021-05-22,08:47,Heard,-3.36439,39.972,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:47:30.929+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2021-05-22,08:26,Seen,-3.36134,39.971375,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:26:59.044+0300
Pied Kingfisher,Ceryle rudis,394,2021-05-22,08:14,Seen,-3.359742,39.971042,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:14:46.822+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2021-05-22,08:13,Seen,-3.359629,39.970957,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:13:27.880+0300
Common Drongo,Dicrurus adsimilis,517,2021-05-22,08:09,Seen,-3.358965,39.970921,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:09:19.617+0300
Dimorphic Egret,Egretta dimorpha,2188,2021-05-22,08:07,Seen,-3.358835,39.970841,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:07:36.229+0300
Black-crowned Tchagra,Tchagra senegalus,715,2021-05-22,08:06,Heard,-3.35861,39.970826,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:06:06.472+0300
Zanzibar Greenbul,Andropadus importunus,551,2021-05-22,08:05,Heard,-3.358618,39.970834,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:05:58.722+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2021-05-22,08:05,Heard,-3.358633,39.970837,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:05:51.147+0300
Whimbrel,Numenius phaeopus,268,2021-05-22,08:05,Seen,-3.358652,39.970822,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:05:37.884+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-05-22,08:01,Heard,-3.358062,39.97048,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:01:43.358+0300
Ring-necked Dove,Streptopelia capicola,316,2021-05-22,08:01,Seen,-3.358062,39.97048,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:01:33.942+0300
Woolly-necked Stork,Ciconia episcopus,77,2021-05-22,08:01,Seen,-3.358048,39.97048,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:01:16.895+0300
Grey Heron,Ardea cinerea,54,2021-05-22,08:00,Seen,-3.358095,39.970466,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:00:59.563+0300
Unidentified,Unidentified,0,2021-05-22,08:00,Seen,-3.358032,39.970466,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:00:46.450+0300
Unidentified,Unidentified,0,2021-05-22,08:00,Seen,-3.358006,39.97047,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T08:00:43.016+0300
Crab-plover,Dromas ardeola,273,2021-05-22,07:57,Seen,-3.357698,39.970352,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:57:12.518+0300
Red-eyed Dove,Streptopelia semitorquata,314,2021-05-22,07:40,Heard,-3.355202,39.969528,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:40:54.180+0300
Black-headed Oriole,Oriolus larvatus,521,2021-05-22,07:36,Seen,-3.354622,39.969321,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:36:36.456+0300
Village Weaver,Ploceus cucullatus,797,2021-05-22,07:33,Seen,-3.354024,39.969178,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:33:44.073+0300
Yellowbill,Ceuthmochares aereus,1596,2021-05-22,07:25,Seen,-3.353315,39.96893,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:25:57.379+0300
Common Drongo,Dicrurus adsimilis,517,2021-05-22,07:25,Seen,-3.35328,39.968878,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:25:10.380+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2021-05-22,07:13,Seen,-3.351967,39.968955,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:13:53.711+0300
Malachite Kingfisher,Corythornis cristatus,397,2021-05-22,07:09,Seen,-3.351764,39.968757,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:09:48.219+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2021-05-22,07:07,Seen,-3.351583,39.96863,,1,false,Alive,-17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:07:58.305+0300
Sacred Ibis,Threskiornis aethiopicus,81,2021-05-22,07:05,Seen,-3.351322,39.968499,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:05:54.632+0300
White-browed Coucal,Centropus superciliosus,1036,2021-05-22,07:05,Heard,-3.351321,39.968489,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:05:46.860+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-05-22,07:05,Heard,-3.351313,39.968462,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:05:36.116+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2021-05-22,07:05,Heard,-3.351325,39.968465,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:05:21.732+0300
Pied Kingfisher,Ceryle rudis,394,2021-05-22,07:03,Seen,-3.351053,39.968268,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:03:04.693+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2021-05-22,07:02,Seen,-3.351073,39.968242,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:02:31.974+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2021-05-22,07:01,Heard,-3.35107,39.968258,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:01:11.861+0300
African Fish Eagle,Haliaeetus vocifer,149,2021-05-22,07:01,Seen,-3.35107,39.968258,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:01:04.739+0300
Grey Heron,Ardea cinerea,54,2021-05-22,07:00,Seen,-3.351066,39.968257,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:00:46.385+0300
Hadeda,Bostrychia hagedash,84,2021-05-22,07:00,Heard,-3.351067,39.968271,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:00:37.935+0300
Dimorphic Egret,Egretta dimorpha,2188,2021-05-22,07:00,Seen,-3.351062,39.968263,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:00:30.185+0300
Unidentified,Unidentified,0,2021-05-22,07:00,Seen,-3.351045,39.968245,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:00:19.928+0300
Unidentified,Unidentified,0,2021-05-22,07:00,Seen,-3.351033,39.96826,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T07:00:16.370+0300
Ring-necked Dove,Streptopelia capicola,316,2021-05-22,06:54,Seen,-3.350605,39.967989,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:54:07.699+0300
Black-bellied Starling,Notopholia corusca,740,2021-05-22,06:45,Heard,-3.349553,39.967419,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:45:14.179+0300
Sacred Ibis,Threskiornis aethiopicus,81,2021-05-22,06:44,Seen,-3.349557,39.96738,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:44:52.579+0300
Gull-billed Tern,Gelochelidon nilotica,902,2021-05-22,06:44,Seen,-3.349517,39.967392,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:44:36.635+0300
Common Drongo,Dicrurus adsimilis,517,2021-05-22,06:36,Heard,-3.348266,39.96727,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:36:04.824+0300
Whimbrel,Numenius phaeopus,268,2021-05-22,06:33,Seen,-3.34784,39.967109,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:33:51.658+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-05-22,06:30,Heard,-3.347582,39.966791,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:30:44.490+0300
Pied Kingfisher,Ceryle rudis,394,2021-05-22,06:14,Heard,-3.345403,39.965845,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:14:22.570+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2021-05-22,06:11,Seen,-3.344985,39.96583,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:11:53.591+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2021-05-22,06:09,Heard,-3.34462,39.965962,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:09:21.342+0300
Hadeda,Bostrychia hagedash,84,2021-05-22,06:08,Heard,-3.344467,39.965982,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:08:11.884+0300
African Fish Eagle,Haliaeetus vocifer,149,2021-05-22,06:07,Heard,-3.344421,39.96603,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:07:23.067+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2021-05-22,06:04,Seen,-3.34409,39.966093,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:04:27.750+0300
Dimorphic Egret,Egretta dimorpha,2188,2021-05-22,06:03,Seen,-3.344036,39.966027,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:03:57.116+0300
Yellowbill,Ceuthmochares aereus,1596,2021-05-22,06:00,Seen,-3.343972,39.9661,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:00:52.528+0300
Great White Egret,Ardea alba,58,2021-05-22,06:00,Seen,-3.343961,39.966109,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-22T06:00:31.937+0300
Unidentified,Unidentified,0,2021-05-21,10:00,Seen,-3.340933,39.970576,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-05-19,,2021-05-21T10:00:05.462+0300
